author_id,created_at,lang,id,public_metrics_like_count,public_metrics_retweet_count,public_metrics_reply_count,referenced_tweets_type,referenced_tweets_id,text
1.36796E+18,2021-03-24T12:59:53.000Z,en,1.37471E+18,0,28787,0,retweeted,1.37454E+18,"If you think youre having a bad day, spare a thought for the helmsman who somehow managed to stick his giantass ship sideways into the goddamn Suez Canal &amp; blocked it into literal gridlock &amp; is currently costing every seafaring nation of Earth like millions of dollars every hour https://t.co/DIWAxwctXa"
21537132,2021-03-24T12:59:53.000Z,en,1.37471E+18,0,8674,0,retweeted,1.37467E+18,"What is happing in #SuezCanal today explained.
#Egypt 
 https://t.co/T06bFDGQ7q"
41228065,2021-03-24T12:59:54.000Z,pt,1.37471E+18,0,18718,0,retweeted,1.37467E+18,"Essa manhã, estou obcecado com a história do navio de carga gigante que fez uma baliza errada e simplesmente está preso no canal de Suez tem pelo menos 13 horas

Nenhum navio consegue passar e não dá pra ter ideia de quantos milhões de dólares estão sendo perdidos nisso aí haha https://t.co/nJx8RzJ4dc"
14372459,2021-03-24T12:59:55.000Z,pt,1.37471E+18,0,15,0,retweeted,1.37471E+18,"Um navio encalhou nesta terça-feira (23) no Canal de Suez, no Egito, e está bloqueando o trânsito numa das vias mais importantes para o tráfego fluvial do mundo https://t.co/DGhrRhIqKJ"
24614615,2021-03-24T12:59:55.000Z,en,1.37471E+18,0,1025,0,retweeted,1.37468E+18,"WATCH: A giant container ship is blocking the Suez Canal, potentially choking one of the world's busiest maritime trade routes for days https://t.co/6RAylYpb6h https://t.co/Jup9ahHOoB"
66041269,2021-03-24T12:59:55.000Z,pt,1.37471E+18,0,18718,0,retweeted,1.37467E+18,"Essa manhã, estou obcecado com a história do navio de carga gigante que fez uma baliza errada e simplesmente está preso no canal de Suez tem pelo menos 13 horas

Nenhum navio consegue passar e não dá pra ter ideia de quantos milhões de dólares estão sendo perdidos nisso aí haha https://t.co/nJx8RzJ4dc"
8.17433E+17,2021-03-24T12:59:55.000Z,en,1.37471E+18,0,28787,0,retweeted,1.37454E+18,"If you think youre having a bad day, spare a thought for the helmsman who somehow managed to stick his giantass ship sideways into the goddamn Suez Canal &amp; blocked it into literal gridlock &amp; is currently costing every seafaring nation of Earth like millions of dollars every hour https://t.co/DIWAxwctXa"
2980351151,2021-03-24T12:59:56.000Z,en,1.37471E+18,0,448,0,retweeted,1.37463E+18,Egypt could probably resolve this Suez Canal thing in a few minutes by calling in a team of those guys who park cars on Cairo streets with nanoscale distances between the bumpers
16343974,2021-03-24T12:59:57.000Z,en,1.37471E+18,5,2,3,quoted,1.37469E+18,"⏩ Traffic in Suez Canal to 'resume soon'.

The Suez Canal is poised to return to normalcy after one of the world's largest container ships ran aground and blocked the high-volume shipping channel for nearly a day https://t.co/weyEkwzZir https://t.co/fZ415ewMlz"
26350868,2021-03-24T12:59:57.000Z,en,1.37471E+18,90,1,7,,,"Yesterday I made a joke about Gamal Abdel Nasser’s ghost blocking the Suez Canal and my friends didn’t laugh. So, I guess I’m on the market for new friends."
1.16447E+18,2021-03-24T12:59:57.000Z,en,1.37471E+18,0,4,0,retweeted,1.37471E+18,If I was captain of a big cargo ship I would have simply not tried to sail it through the Suez Canal sideways.
843741482,2021-03-24T12:59:57.000Z,pt,1.37471E+18,0,18718,0,retweeted,1.37467E+18,"Essa manhã, estou obcecado com a história do navio de carga gigante que fez uma baliza errada e simplesmente está preso no canal de Suez tem pelo menos 13 horas

Nenhum navio consegue passar e não dá pra ter ideia de quantos milhões de dólares estão sendo perdidos nisso aí haha https://t.co/nJx8RzJ4dc"
48889987,2021-03-24T12:59:58.000Z,fr,1.37471E+18,0,0,0,,,"Le canal de Suez entravé par un immense porte-conteneurs de 400 m, les premières tentatives pour le dégager ont échoué https://t.co/1wElzuwlhw via @rtbfinfo"
2933337583,2021-03-24T12:59:58.000Z,en,1.37471E+18,0,28787,0,retweeted,1.37454E+18,"If you think youre having a bad day, spare a thought for the helmsman who somehow managed to stick his giantass ship sideways into the goddamn Suez Canal &amp; blocked it into literal gridlock &amp; is currently costing every seafaring nation of Earth like millions of dollars every hour https://t.co/DIWAxwctXa"
3836390032,2021-03-24T12:59:58.000Z,fr,1.37471E+18,0,654,0,retweeted,1.37464E+18,RT @Mediavenir: 🚢 FLASH - Le porte-conteneur géant #EverGiven bloque le trafic maritime dans le canal de #Suez après avoir été déporté par…
1.29574E+18,2021-03-24T13:59:20.000Z,fr,1.37472E+18,0,4,0,retweeted,1.37472E+18,Beaucoup plus envie de suivre les aventures du bateau coincé dans le canal de Suez que de faire quoi que ce soit de vaguement productif aujourd'hui.
9.52053E+17,2021-03-24T13:59:20.000Z,en,1.37472E+18,0,0,0,replied_to,1.37472E+18,@ukwwl large number of posts on WeChat about mega container ship stuck at Suez Canal.
3037066730,2021-03-24T13:59:20.000Z,en,1.37472E+18,0,8674,0,retweeted,1.37467E+18,"What is happing in #SuezCanal today explained.
#Egypt 
 https://t.co/T06bFDGQ7q"
1.07819E+18,2021-03-24T13:59:20.000Z,en,1.37472E+18,0,28787,0,retweeted,1.37454E+18,"If you think youre having a bad day, spare a thought for the helmsman who somehow managed to stick his giantass ship sideways into the goddamn Suez Canal &amp; blocked it into literal gridlock &amp; is currently costing every seafaring nation of Earth like millions of dollars every hour https://t.co/DIWAxwctXa"
4376799400,2021-03-24T13:59:20.000Z,fr,1.37472E+18,0,5,0,retweeted,1.37471E+18,"[#AmerDuJour📰]  

Le 23 mars au matin, le porte-#conteneur Ever Given s’est accidentellement échoué en travers du canal de #Suez, non loin de l’entrée de la mer Rouge. 

Sept remorqueurs sont mobilisés pour remettre le navire en ordre de marche (@_lemarin) https://t.co/kPAo6Hbquc"
544880406,2021-03-24T13:59:21.000Z,en,1.37472E+18,0,28787,0,retweeted,1.37454E+18,"If you think youre having a bad day, spare a thought for the helmsman who somehow managed to stick his giantass ship sideways into the goddamn Suez Canal &amp; blocked it into literal gridlock &amp; is currently costing every seafaring nation of Earth like millions of dollars every hour https://t.co/DIWAxwctXa"
7.59848E+17,2021-03-24T13:59:21.000Z,en,1.37472E+18,0,4,0,retweeted,1.37472E+18,"Can one of you macro furries go unblock the Suez Canal already please, you don't have to ONLY destroy things just SAYING, it is YOUR MONTH after all or so I have READ 🚢📦🆙"
7.68553E+17,2021-03-24T13:59:22.000Z,en,1.37472E+18,0,28787,0,retweeted,1.37454E+18,"If you think youre having a bad day, spare a thought for the helmsman who somehow managed to stick his giantass ship sideways into the goddamn Suez Canal &amp; blocked it into literal gridlock &amp; is currently costing every seafaring nation of Earth like millions of dollars every hour https://t.co/DIWAxwctXa"
297895997,2021-03-24T13:59:22.000Z,fr,1.37472E+18,0,0,0,,,Il n’y a pas de pilote pour traverser le canal de Suez ?
2690069436,2021-03-24T13:59:23.000Z,en,1.37472E+18,0,214,0,retweeted,1.37462E+18,"When you feel stressed at work, take a look at this tiny excavator. The burden of dredging the route between Asia and Europe rests squarely on its shoulders. #EVERGIVEN #suezcanal https://t.co/mCoehqgOxc"
3347562875,2021-03-24T13:59:23.000Z,es,1.37472E+18,0,0,0,,,"Canal de Suez

https://t.co/Dz77beLyoO"
2211160426,2021-03-24T13:59:24.000Z,en,1.37472E+18,0,1087,0,retweeted,1.3745E+18,#EverGiven drawing a cock and balls before blocking the #SuezCanal is peak 2021. https://t.co/aC7kzEkQmE
14463815,2021-03-24T13:59:24.000Z,en,1.37472E+18,0,1,0,,,"@Marketplace The ship stuck in the Suez Canal is not an oil tanker, it's a container ship. #getitright

https://t.co/0omB4R3nhy"
4191209539,2021-03-24T13:59:24.000Z,en,1.37472E+18,0,8674,0,retweeted,1.37467E+18,"What is happing in #SuezCanal today explained.
#Egypt 
 https://t.co/T06bFDGQ7q"
8.07615E+17,2021-03-24T13:59:24.000Z,fr,1.37472E+18,0,116,0,retweeted,1.37472E+18,Si tu penses que tu te tapes la honte quand tu tombes devant tout l'amphi pense au capitaine du bâteau qui bloque 15% des imports/exports du monde parce qu'il a fait une mauvaise manip dans le Canal de Suez
1.32586E+18,2021-03-24T13:59:25.000Z,en,1.37472E+18,0,3,0,retweeted,1.37471E+18,"Today on CTW with @LyndaKinkade:
🔹@davidhorovitz as Israel’s election appears too close to call
🔹@nimaelbagir as UN officials condemn reports of rape in #Tigray
🔹@Lloydslisted on the tanker blocking the #SuezCanal
🔹@BenCNN live in Tripoli on #Lebanon’s economic crisis"
1.25328E+18,2021-03-24T13:59:26.000Z,es,1.37472E+18,0,1715,0,retweeted,1.37466E+18,Imagínate paralizar la mitad del tráfico marítimo mundial porque has entrado en el Canal de Suez derrapando. https://t.co/uFOTnG3tmc
3435003227,2021-03-24T13:59:26.000Z,pt,1.37472E+18,0,18718,0,retweeted,1.37467E+18,"Essa manhã, estou obcecado com a história do navio de carga gigante que fez uma baliza errada e simplesmente está preso no canal de Suez tem pelo menos 13 horas

Nenhum navio consegue passar e não dá pra ter ideia de quantos milhões de dólares estão sendo perdidos nisso aí haha https://t.co/nJx8RzJ4dc"
1418814582,2021-03-24T13:59:27.000Z,es,1.37472E+18,0,34,0,retweeted,1.37472E+18,Las impactantes fotos satelitales que muestran al buque carguero MV Ever Given atravesado en el Canal de Suez - https://t.co/rPlwEDwcak
3279352889,2021-03-24T13:59:27.000Z,pt,1.37472E+18,70,4,2,,,"posso ser inútil, mas nunca serei tão inútil como esta escavadora que está a tentar sacar o navio encalhado no canal do suez https://t.co/SUW6caE5i7"
2389602720,2021-03-24T13:59:28.000Z,pt,1.37472E+18,0,18718,0,retweeted,1.37467E+18,"Essa manhã, estou obcecado com a história do navio de carga gigante que fez uma baliza errada e simplesmente está preso no canal de Suez tem pelo menos 13 horas

Nenhum navio consegue passar e não dá pra ter ideia de quantos milhões de dólares estão sendo perdidos nisso aí haha https://t.co/nJx8RzJ4dc"
4728883706,2021-03-24T13:59:29.000Z,en,1.37472E+18,0,0,0,,,"1 of the largest cargo ships in the world stuck sideways in Suez Canal https://t.co/nY1NWs4AXA To bad it didn't sink out at sea, after the crew were off. This country has to much shit from CHINA and if we don't stop buying they well have us where they want us. Dependent on them."
2200452385,2021-03-24T13:59:29.000Z,en,1.37472E+18,0,16,0,retweeted,1.37471E+18,Live look at the Suez Canal https://t.co/I4EVi3U60s
3422470156,2021-03-24T13:59:30.000Z,pt,1.37472E+18,0,146,0,retweeted,1.3747E+18,o prático do canal de suez ontem de manhã https://t.co/sEcK35ut43
15532598,2021-03-24T13:59:30.000Z,en,1.37472E+18,0,84,0,retweeted,1.37465E+18,"Attention news organizations: This is our press handout satellite photo captured yesterday by @planetlabs, with AIS maritime data from @MarineTraffic. Research by @TankerTrackers. Thank you! #OOTT #EverGiven #SuezCanal https://t.co/Usqu5RSqFf"
221389473,2021-03-24T13:59:30.000Z,en,1.37472E+18,0,54,0,retweeted,1.3747E+18,"Huge container shipping blocking Suez canal is partially refloated
https://t.co/iU7ooaoUZS

Egypt's Suez Canal blocked by huge container ship
https://t.co/ErI7BFYIE2 https://t.co/UvkJrEVePp"
1420860170,2021-03-24T13:59:31.000Z,es,1.37472E+18,0,1715,0,retweeted,1.37466E+18,Imagínate paralizar la mitad del tráfico marítimo mundial porque has entrado en el Canal de Suez derrapando. https://t.co/uFOTnG3tmc
1.16651E+18,2021-03-24T13:59:31.000Z,en,1.37472E+18,0,52,0,retweeted,1.3747E+18,Suez Canal blocked. https://t.co/h4G8PbAhNN
610006485,2021-03-24T13:59:32.000Z,en,1.37472E+18,0,0,0,,,Oil prices bounce as ship mishap blocks Suez Canal https://t.co/hEHEaym8Wm https://t.co/KYxtIYOlN5
16503482,2021-03-24T13:59:32.000Z,en,1.37472E+18,0,9,0,retweeted,1.3745E+18,Captain explaining how he got the container ship stuck in the Suez Canal. https://t.co/lLtXggINIh
8.68831E+17,2021-03-24T13:59:32.000Z,es,1.37472E+18,2,0,0,,,"#LoÚltimo | Unos de los cargueros más grandes del mundo se quedó atravesado en el Canal de Suez y bloqueó todo el tránsito marítimo en Egipto, según autoridades, amenazando con interrumpir un sistema global de transporte de mercancías ya afectado por la pandemia del coronavirus. https://t.co/yFadf1iXNp"
1.35451E+18,2021-03-24T13:59:32.000Z,pt,1.37472E+18,0,18718,0,retweeted,1.37467E+18,"Essa manhã, estou obcecado com a história do navio de carga gigante que fez uma baliza errada e simplesmente está preso no canal de Suez tem pelo menos 13 horas

Nenhum navio consegue passar e não dá pra ter ideia de quantos milhões de dólares estão sendo perdidos nisso aí haha https://t.co/nJx8RzJ4dc"
92344394,2021-03-24T13:59:33.000Z,pt,1.37472E+18,0,18718,0,retweeted,1.37467E+18,"Essa manhã, estou obcecado com a história do navio de carga gigante que fez uma baliza errada e simplesmente está preso no canal de Suez tem pelo menos 13 horas

Nenhum navio consegue passar e não dá pra ter ideia de quantos milhões de dólares estão sendo perdidos nisso aí haha https://t.co/nJx8RzJ4dc"
37206945,2021-03-24T13:59:33.000Z,en,1.37472E+18,0,3,0,retweeted,1.37472E+18,"Excellent @BBCNews piece by @Theothebald on the grounding of the 200,000 ton #Evergreen Marine container ship Ever Given in the #SuezCanal, (with expert comments from @mercoglianos of @campbelledu) https://t.co/QWij2J5pUc"
462288784,2021-03-24T13:59:33.000Z,en,1.37472E+18,0,8674,0,retweeted,1.37467E+18,"What is happing in #SuezCanal today explained.
#Egypt 
 https://t.co/T06bFDGQ7q"
2288325570,2021-03-24T13:59:34.000Z,pt,1.37472E+18,0,18718,0,retweeted,1.37467E+18,"Essa manhã, estou obcecado com a história do navio de carga gigante que fez uma baliza errada e simplesmente está preso no canal de Suez tem pelo menos 13 horas

Nenhum navio consegue passar e não dá pra ter ideia de quantos milhões de dólares estão sendo perdidos nisso aí haha https://t.co/nJx8RzJ4dc"
1.19941E+18,2021-03-24T13:59:34.000Z,en,1.37472E+18,0,8674,0,retweeted,1.37467E+18,"What is happing in #SuezCanal today explained.
#Egypt 
 https://t.co/T06bFDGQ7q"
2803018892,2021-03-24T13:59:34.000Z,en,1.37472E+18,0,12213,0,retweeted,1.37444E+18,"So, the #SuezCanal is blocked...

Massive container ship EVER GIVEN stuck in the most awkward way possible.

Ongoing for hours.  Every tug Egypt could spare appear to be trying to pull it free.

Vessel tracker: https://t.co/MsTUgVgyTH https://t.co/08w4qpPqln"
1.26986E+18,2021-03-24T13:59:34.000Z,en,1.37472E+18,0,28787,0,retweeted,1.37454E+18,"If you think youre having a bad day, spare a thought for the helmsman who somehow managed to stick his giantass ship sideways into the goddamn Suez Canal &amp; blocked it into literal gridlock &amp; is currently costing every seafaring nation of Earth like millions of dollars every hour https://t.co/DIWAxwctXa"
1.18779E+18,2021-03-24T13:59:35.000Z,ja,1.37472E+18,1,0,0,quoted,1.37454E+18,"英語からの翻訳
大きな船と小さな水路がうまく混ざり合うことはほとんどありませんが、世界最大のコンテナ船の1つがスエズ運河に沿っており、2つの海に相当する外航交通を遮断していることはまだまれです。#Evergreen

https://t.co/7yD9UQCQVN https://t.co/mcVzpgyAFE"
1.09603E+18,2021-03-24T13:59:35.000Z,en,1.37472E+18,0,8674,0,retweeted,1.37467E+18,"What is happing in #SuezCanal today explained.
#Egypt 
 https://t.co/T06bFDGQ7q"
82274029,2021-03-24T13:59:36.000Z,en,1.37472E+18,0,28787,0,retweeted,1.37454E+18,"If you think youre having a bad day, spare a thought for the helmsman who somehow managed to stick his giantass ship sideways into the goddamn Suez Canal &amp; blocked it into literal gridlock &amp; is currently costing every seafaring nation of Earth like millions of dollars every hour https://t.co/DIWAxwctXa"
100081288,2021-03-24T13:59:36.000Z,en,1.37472E+18,0,2061,0,retweeted,1.37447E+18,You know that feeling when you stall at the lights and hold up traffic? This is a bit like that. A big boat is stuck in the Suez Canal and the queue is quite something. https://t.co/hSj4oR9AtP https://t.co/UZRiM6K98u
467899430,2021-03-24T13:59:37.000Z,pt,1.37472E+18,0,18718,0,retweeted,1.37467E+18,"Essa manhã, estou obcecado com a história do navio de carga gigante que fez uma baliza errada e simplesmente está preso no canal de Suez tem pelo menos 13 horas

Nenhum navio consegue passar e não dá pra ter ideia de quantos milhões de dólares estão sendo perdidos nisso aí haha https://t.co/nJx8RzJ4dc"
7.18816E+17,2021-03-24T13:59:38.000Z,en,1.37472E+18,0,62,0,retweeted,1.37454E+18,"A huge container ship has accidentally blocked the Suez Canal, one of the world’s most important shipping lanes https://t.co/0b99PUNQl1"
551507538,2021-03-24T13:59:38.000Z,en,1.37472E+18,0,52,0,retweeted,1.37467E+18,Live feed of the Suez Canal. https://t.co/0VW1Jd8JEv
991943287,2021-03-24T13:59:39.000Z,en,1.37472E+18,0,44,0,retweeted,1.37471E+18,"NOT ""having a bad day"": committing mass murder for racist misogynist reasons.

Having a bad day: wedging your vehicle like a cork in the Suez Canal."
52613839,2021-03-24T13:59:39.000Z,pt,1.37472E+18,0,18718,0,retweeted,1.37467E+18,"Essa manhã, estou obcecado com a história do navio de carga gigante que fez uma baliza errada e simplesmente está preso no canal de Suez tem pelo menos 13 horas

Nenhum navio consegue passar e não dá pra ter ideia de quantos milhões de dólares estão sendo perdidos nisso aí haha https://t.co/nJx8RzJ4dc"
1626759013,2021-03-24T13:59:39.000Z,pt,1.37472E+18,0,18718,0,retweeted,1.37467E+18,"Essa manhã, estou obcecado com a história do navio de carga gigante que fez uma baliza errada e simplesmente está preso no canal de Suez tem pelo menos 13 horas

Nenhum navio consegue passar e não dá pra ter ideia de quantos milhões de dólares estão sendo perdidos nisso aí haha https://t.co/nJx8RzJ4dc"
291588135,2021-03-24T13:59:40.000Z,fr,1.37472E+18,0,333,0,retweeted,1.37467E+18,"Ce qui se passe en ce moment sur le Canal de #Suez, expliqué facilement et visuellement. ⛴

https://t.co/xRTGS48vz4"
28193910,2021-03-24T13:59:40.000Z,en,1.37472E+18,0,28787,0,retweeted,1.37454E+18,"If you think youre having a bad day, spare a thought for the helmsman who somehow managed to stick his giantass ship sideways into the goddamn Suez Canal &amp; blocked it into literal gridlock &amp; is currently costing every seafaring nation of Earth like millions of dollars every hour https://t.co/DIWAxwctXa"
8.21808E+17,2021-03-24T13:59:40.000Z,en,1.37472E+18,0,754,0,retweeted,1.37463E+18,"SUEZ CANAL BLOCKED: The 400-meter long MV Ever Given remains stuck sideways inside the narrowest part of the waterway, with vessels pilling up north and south of it unable to cross. Our full story is here: https://t.co/tD2IHzluso https://t.co/d2OZ0pkAk7"
1.07163E+18,2021-03-24T13:59:41.000Z,en,1.37472E+18,0,28787,0,retweeted,1.37454E+18,"If you think youre having a bad day, spare a thought for the helmsman who somehow managed to stick his giantass ship sideways into the goddamn Suez Canal &amp; blocked it into literal gridlock &amp; is currently costing every seafaring nation of Earth like millions of dollars every hour https://t.co/DIWAxwctXa"
7932642,2021-03-24T13:59:41.000Z,ja,1.37472E+18,0,22,0,retweeted,1.3747E+18,"スエズ運河、港湾サービスのGACによると、
座礁したコンテナ船「EVER GIVEN」は部分的に再浮上し、現在、運河の土手に沿って移動したそうだ。
通航はまもなく再開されると見積もられている。

Ship stuck in Suez Canal partially refloated, traffic to resume soon- GAC https://t.co/B3cBr4Z1vh"
1.05581E+18,2021-03-24T13:59:41.000Z,en,1.37472E+18,0,8,0,retweeted,1.37472E+18,"Call me a conspiracy theorist, but I find it INCREDIBLY hard to believe one of the biggest ships in the world drew an enormous cock and balls and then wedged itself in the Suez Canal by accident. https://t.co/uSTSYIPLPe"
9.13753E+17,2021-03-24T13:59:42.000Z,en,1.37472E+18,0,13584,0,retweeted,1.37448E+18,"The Suez Canal, one of the most important shipping lanes in the world, is reportedly blocked because someone accidentally got stuck with their giant container ship. The photo is unreal. https://t.co/I2ACkBqPi2"
1.26061E+18,2021-03-24T13:59:43.000Z,en,1.37472E+18,0,28787,0,retweeted,1.37454E+18,"If you think youre having a bad day, spare a thought for the helmsman who somehow managed to stick his giantass ship sideways into the goddamn Suez Canal &amp; blocked it into literal gridlock &amp; is currently costing every seafaring nation of Earth like millions of dollars every hour https://t.co/DIWAxwctXa"
3550671,2021-03-24T13:59:43.000Z,und,1.37472E+18,0,0,0,quoted,1.37466E+18,cc #suezcanal #EVERGIVEN https://t.co/ej9Ooa0lJ8
71337401,2021-03-24T13:59:43.000Z,en,1.37472E+18,0,8674,0,retweeted,1.37467E+18,"What is happing in #SuezCanal today explained.
#Egypt 
 https://t.co/T06bFDGQ7q"
1151682649,2021-03-24T13:59:44.000Z,en,1.37472E+18,0,696,0,retweeted,1.37451E+18,sorry I blocked the suez canal with my big ass. sorry that was me. I'm trying to fix it but I'm stuck. sorry again to all of Egypt
20002777,2021-03-24T13:59:44.000Z,en,1.37472E+18,1,4,1,,,"A skyscraper-sized container ship wedged across Egypt's Suez Canal and blocking all traffic in the vital waterway has been partially refloated.
https://t.co/E7AyK3tUp9"
58010850,2021-03-24T13:59:44.000Z,en,1.37472E+18,0,2786,0,retweeted,1.37447E+18,"NEW - Suez Canal,  one of the largest shipping lanes on the planet, blocked with a mega container ship, creating a traffic jam of ships waiting in the Mediterranean, Red Sea, and in the canal itself. https://t.co/t5bP2KMte1"
236616794,2021-03-24T13:59:44.000Z,en,1.37472E+18,0,98,0,retweeted,1.37471E+18,I really like the Suez Canal story because so far we're basically all on the same page - this is bad but also kind of funny - and as far as I know no one has yet found an angle for shipping discourse.
1.37362E+18,2021-03-24T13:59:45.000Z,en,1.37472E+18,0,156,0,retweeted,1.37466E+18,"There's a ship stuck in the Suez Canal right now.
#قناة_السويس https://t.co/qSOoUKPiMg"
1.11889E+18,2021-03-24T13:59:45.000Z,en,1.37472E+18,0,182,0,retweeted,1.37469E+18,"News story update - The container ship that ran aground in the #SuezCanal has been partially refloated, #shipping agent GAC said 24 Mar. There are signs of a build-up in tanker traffic at either end of the vital conduit: https://t.co/YJQk1ghXzT | #ArgusFreight #Evergreen https://t.co/xbSF4zjqZp"
46731764,2021-03-24T13:59:46.000Z,fr,1.37472E+18,0,333,0,retweeted,1.37467E+18,"Ce qui se passe en ce moment sur le Canal de #Suez, expliqué facilement et visuellement. ⛴

https://t.co/xRTGS48vz4"
766906,2021-03-24T13:59:47.000Z,en,1.37472E+18,1,0,1,,,Egypt's Suez Canal blocked by huge container ship https://t.co/N3whtMrpQt
234337394,2021-03-24T13:59:47.000Z,pt,1.37472E+18,0,18718,0,retweeted,1.37467E+18,"Essa manhã, estou obcecado com a história do navio de carga gigante que fez uma baliza errada e simplesmente está preso no canal de Suez tem pelo menos 13 horas

Nenhum navio consegue passar e não dá pra ter ideia de quantos milhões de dólares estão sendo perdidos nisso aí haha https://t.co/nJx8RzJ4dc"
8.85256E+17,2021-03-24T13:59:47.000Z,en,1.37472E+18,0,28787,0,retweeted,1.37454E+18,"If you think youre having a bad day, spare a thought for the helmsman who somehow managed to stick his giantass ship sideways into the goddamn Suez Canal &amp; blocked it into literal gridlock &amp; is currently costing every seafaring nation of Earth like millions of dollars every hour https://t.co/DIWAxwctXa"
19262942,2021-03-24T13:59:48.000Z,en,1.37472E+18,0,1,0,replied_to,1.37472E+18,@miggiesmalls And that intern ended up being CEO of the Suez Canal and has refused to widen it out of spite for decades.
372433804,2021-03-24T13:59:48.000Z,en,1.37472E+18,0,8674,0,retweeted,1.37467E+18,"What is happing in #SuezCanal today explained.
#Egypt 
 https://t.co/T06bFDGQ7q"
1358365111,2021-03-24T13:59:48.000Z,en,1.37472E+18,0,41,0,retweeted,1.3747E+18,"#UPDATE Tug boats worked on Wednesday to free a giant container ship stuck in the #SuezCanal after it veered off course in a sandstorm, creating huge tailbacks on one of the world's busiest trade routes https://t.co/tU9HVJSInA #EverGiven https://t.co/I1VrY9hcjw"
48700459,2021-03-24T13:59:48.000Z,und,1.37472E+18,0,37,0,retweeted,1.37472E+18,lol https://t.co/cT8LYEli3R
7.23382E+17,2021-03-24T13:59:48.000Z,en,1.37472E+18,0,10,0,retweeted,1.37472E+18,Egypt: Cargo ship from China blocks Suez Canal https://t.co/IMD7AW1WR6
1.27881E+18,2021-03-24T13:59:49.000Z,es,1.37472E+18,0,192,0,retweeted,1.37468E+18,¿Que qué hizo ese mismo barco antes de entrar al Canal de Suez? https://t.co/gWCSaQPmQz https://t.co/QeLTtM5FX4
936469412,2021-03-24T13:59:49.000Z,en,1.37472E+18,0,896,0,retweeted,1.37449E+18,You may have had a bad day today but have you blocked the Suez Canal today level of bad day? https://t.co/U9VqaKk7zc
365479800,2021-03-24T13:59:50.000Z,ar,1.37472E+18,0,4,0,retweeted,1.37472E+18,"🔴 انعدام الرؤية بسبب العاصفة الترابية.. إليكم ما حدث اليوم في #قناة_السويس بعد تعطل حركة الملاحة بسبب جنوح السفينة العملاقة «إيفر جيفين» 🚢

#SuezCanal https://t.co/VvimWTSF2G"
1209507320,2021-03-24T13:59:50.000Z,en,1.37472E+18,7,2,1,quoted,1.37465E+18,"Suez Canal was blocked. The dream of ww1 Ottoman 4th Army's decision makers ( Cemal Pasha, von Kress )  become real , almost one century later! https://t.co/WEiKjs3Hf9"
1.32446E+18,2021-03-24T13:59:50.000Z,en,1.37472E+18,0,28787,0,retweeted,1.37454E+18,"If you think youre having a bad day, spare a thought for the helmsman who somehow managed to stick his giantass ship sideways into the goddamn Suez Canal &amp; blocked it into literal gridlock &amp; is currently costing every seafaring nation of Earth like millions of dollars every hour https://t.co/DIWAxwctXa"
1.28748E+18,2021-03-24T13:59:51.000Z,en,1.37472E+18,1,2,0,quoted,1.37438E+18,Tesla Eastleigh Drogba Barcelona Somalia Loyalty #Bitcoin Taiwan Spotify Suez canal Dipo #BinanceSmartChain Usain Bolt SHUT UP #Merkel Red Bull Bitcoin Cambridge The VP Sputnik V Haaland Trump Israel Amazon Malala #AKissForSuluhu Tesla https://t.co/AIeMmCzThI
1612287956,2021-03-24T13:59:51.000Z,en,1.37472E+18,0,28787,0,retweeted,1.37454E+18,"If you think youre having a bad day, spare a thought for the helmsman who somehow managed to stick his giantass ship sideways into the goddamn Suez Canal &amp; blocked it into literal gridlock &amp; is currently costing every seafaring nation of Earth like millions of dollars every hour https://t.co/DIWAxwctXa"
211964928,2021-03-24T13:59:51.000Z,en,1.37472E+18,0,13584,0,retweeted,1.37448E+18,"The Suez Canal, one of the most important shipping lanes in the world, is reportedly blocked because someone accidentally got stuck with their giant container ship. The photo is unreal. https://t.co/I2ACkBqPi2"
1.33642E+18,2021-03-24T13:59:52.000Z,en,1.37472E+18,0,0,1,,,Ongoing Suez Canal Blockage Sends Ripples Through Global Supply Chains https://t.co/k3wSRh2vua
243568645,2021-03-24T13:59:52.000Z,es,1.37472E+18,0,1715,0,retweeted,1.37466E+18,Imagínate paralizar la mitad del tráfico marítimo mundial porque has entrado en el Canal de Suez derrapando. https://t.co/uFOTnG3tmc
1.09455E+18,2021-03-24T13:59:53.000Z,pt,1.37472E+18,0,18718,0,retweeted,1.37467E+18,"Essa manhã, estou obcecado com a história do navio de carga gigante que fez uma baliza errada e simplesmente está preso no canal de Suez tem pelo menos 13 horas

Nenhum navio consegue passar e não dá pra ter ideia de quantos milhões de dólares estão sendo perdidos nisso aí haha https://t.co/nJx8RzJ4dc"
9.89331E+17,2021-03-24T13:59:53.000Z,pt,1.37472E+18,0,18718,0,retweeted,1.37467E+18,"Essa manhã, estou obcecado com a história do navio de carga gigante que fez uma baliza errada e simplesmente está preso no canal de Suez tem pelo menos 13 horas

Nenhum navio consegue passar e não dá pra ter ideia de quantos milhões de dólares estão sendo perdidos nisso aí haha https://t.co/nJx8RzJ4dc"
133430476,2021-03-24T13:59:53.000Z,en,1.37472E+18,0,7,0,retweeted,1.37472E+18,"Apparently, the stuck ship at the Suez Canal is causing such a massive jam that oil prices might go up coz supply chain is being delayed."
