author_id,created_at,lang,id,public_metrics_like_count,public_metrics_retweet_count,public_metrics_reply_count,text,referenced_tweets_type,referenced_tweets_id
18692552,2021-03-29T14:59:56.000Z,en,1376549693807685635,0,3304,0,"BREAKING: Suez Canal service firm says massive container ship that was stuck in vital waterway has been set free, on the move. https://t.co/vYEJnSI3Qo",retweeted,1376524349696569345
112019977,2021-03-29T14:59:56.000Z,es,1376549693442949126,0,193,0,#ULTIMAHORA Empresa que da servicio en el Canal de Suez dice que el gigantesco buque Ever Given ya fue liberado y está en movimiento,retweeted,1376524484249849856
1222983788,2021-03-29T14:59:56.000Z,en,1376549693283463177,0,20,0,"They always say if you’re passing through the Suez Canal, make sure you’re not in a hurry. If they don’t say that, they should.",retweeted,1376545631104212993
2558048480,2021-03-29T14:59:56.000Z,en,1376549692130131971,0,43,0,"BREAKING: Suez Canal ship Ever Given has been partially refloated after huge effort to unblock the key global trade route, chairman of the Suez Canal Authority says. https://t.co/44w3MlLU5R",retweeted,1376414594290311169
1491575228,2021-03-29T14:59:55.000Z,es,1376549690041327618,0,44,0,"El buque de bandera panameña Ever Given ha sido ""reflotado parcialmente"" este lunes tras seis días varado en el canal de Suez, lo que provocó la suspensión de uno de los pasos marítimos más importantes del mundo, aunque no está claro cuándo reabrirá. https://t.co/iV66iHZbDk",retweeted,1376400889590771714
18690355,2021-03-29T14:59:55.000Z,es,1376549689533861888,516,73,5,Si el Canal de Suez tuviera un nuevo logo :) https://t.co/4H4phM15dn,,
3032851678,2021-03-29T14:59:55.000Z,en,1376549689437347848,0,14,0,"Liverpool Cathedral is the longest church building in the world. It's 189m from the west door to the Lady Chapel's east window.
The boat jammed in the Suez Canal, #EverGivenShip, is over twice as long, 400m, and taller than the cathedral roof. It's dwarfed only by the 100m tower. https://t.co/RJ9dWJK14N",retweeted,1376305774591365126
1349716223446102017,2021-03-29T14:59:55.000Z,es,1376549689298984961,0,7,0,"#Economía | Ever Given comienza a transitar el Canal de Suez luego de una semana de su colosal accidente

&gt;&gt; https://t.co/ulij1ctFEr https://t.co/WwDikwI2Ym",retweeted,1376543417287643142
4054534572,2021-03-29T14:59:55.000Z,en,1376549688518733828,0,1058,0,"Horns blare in celebration as the Ever Given ship, which has been stuck on the banks of Suez Canal since last week, is finally set free. https://t.co/f1pzyNOCyR https://t.co/eFrQAW66nM",retweeted,1376536845610274818
1278699023730380800,2021-03-29T14:59:55.000Z,en,1376549688434946049,1,0,0,"So... we figured out what was blocking the canal...the 8BitCADE XL - our 'too large' game console! We apologise! 🙄🕹️

#EVERGIVEN #SuezBLOCKED #SuezCrisis #suez #8bit #gamer #Egypt https://t.co/b7cqs03OCa",,
1128167650444529666,2021-03-29T14:59:55.000Z,en,1376549688430723074,0,1040,0,"LATEST: The Ever Given container ship that was stuck in the Suez Canal is now fully afloat.

The vessel was finally pulled free, allowing the crucial trade route to reopen to traffic https://t.co/0dC8LE0UFI https://t.co/UZjcP2Mrpu",retweeted,1376528373854441482
2500353077,2021-03-29T14:59:55.000Z,pt,1376549687981977609,0,4750,0,"como vocês resolveriam o problema do canal de suez?

me:
https://t.co/gXFHrpjyTM",retweeted,1376284710087888897
1003755638,2021-03-29T14:59:55.000Z,en,1376549687457501185,0,10591,0,ships will literally block the suez canal instead of going to therapy,retweeted,1375886124053274624
114279098,2021-03-29T14:59:54.000Z,es,1376549685406613505,0,171,0,"El buque Ever Given ha sido ""reflotado parcialmente"" este lunes tras seis días varado en el canal de Suez, lo que provocó la suspensión de uno de los pasos marítimos más importantes del mundo https://t.co/5I5WxBRkmL",retweeted,1376427905840975879
822145136775888897,2021-03-29T14:59:54.000Z,es,1376549684991365123,0,10,0,"⚠️ El gigantesco buque portacontenedores que bloqueó el Canal de Suez por casi una semana fue completamente reflotado este lunes. 
https://t.co/azhnnErNvo",retweeted,1376542124146049029
2544297218,2021-03-29T14:59:54.000Z,es,1376549684165103621,0,5423,0,"Seguro han visto los memes con esta imagen del buque atorado en el Canal de Suez. Pero ¿por qué es tan importante en términos de comercio y geopolítica?

Como me apasionan estos temas, hice un mini resumen de su historia y se los comparto.

Hablemos del Canal de Suez 👇🧵🌍 https://t.co/l2wQXbF15C",retweeted,1376030894536990723
1168467552,2021-03-29T14:59:54.000Z,en,1376549683292745729,0,2064,0,"⚠️BREAKING:

*EVERGREEN SUCCESSFULLY REFLOATED IN SUEZ CANAL https://t.co/f9730cLD24",retweeted,1376378633389019138
3407959288,2021-03-29T14:59:53.000Z,en,1376549681002639367,0,8722,0,Tinashe performing at the Evergreen Suez Canal halftime show https://t.co/mJzlneS6QZ,retweeted,1376243412278607873
130651720,2021-03-29T14:59:53.000Z,en,1376549680801255426,0,7,0,"Overlooked in all the news about the Suez Canal fiasco is the fact that 20 of the shipping containers are filled with ""adult toys"" ... and that's one thing we definitely don't need a shortage of!

https://t.co/RYQiYRSsP2",retweeted,1376538824952532994
216603871,2021-03-29T14:59:53.000Z,en,1376549680381837312,0,248,0,"Going, going, gone!

After a week of blocking the Suez Canal, the #EverGivenShip is sailing off with horns blaring in celebration. It looks like this crisis is coming to an end.

We’ll have the latest on @MSNBC. https://t.co/3ZSmVjWRmG",retweeted,1376525883561938946
609446392,2021-03-29T14:59:53.000Z,en,1376549679765323778,0,1008,0,The Suez Canal debacle is just another reason why American energy independence is so important.,retweeted,1376512772582879232
245508170,2021-03-29T14:59:53.000Z,en,1376549679521992705,0,88,0,"Massive ship blocking the Suez Canal has been freed | @BISouthAfrica 

https://t.co/8DUDK6Jqct https://t.co/8al8Wp21gh",retweeted,1376390968291770369
60247413,2021-03-29T14:59:52.000Z,en,1376549678120980482,0,18,0,"MV Ever Given resumes safe passage, Suez Canal

Onboard Seafarers 🙏🙏

#EVERGIVEN https://t.co/G5JEZ1EKtq",retweeted,1376527994315886600
301048752,2021-03-29T14:59:52.000Z,en,1376549676674076676,0,6496,0,the Suez Canal today https://t.co/JA4kFguEtK,retweeted,1376536341320712198
2783436460,2021-03-29T14:59:52.000Z,fr,1376549675998834695,0,52,0,"L’entrée du Canal de #Suez, c’est le même bordel que devant les Zara, H&amp;M et autres à la veille du 3ème confinement à Paris 😮🤭
#EVERGIVEN #SuezCrisis 
https://t.co/fCRqdjvDwc",retweeted,1376461131556999168
226524571,2021-03-29T14:59:52.000Z,en,1376549675642335233,0,84,0,"#SuezCanal was blocked last week when a 400-metre-long, 224,000-tonne ship named ‘#EverGiven’ – one of the largest container ships in the world – got stuck, causing a huge jam of vessels at the vital trade artery.

Read more here: https://t.co/Jddf9JNQW4 https://t.co/HH42d976dt",retweeted,1376127991655268352
891682152336719873,2021-03-29T14:59:51.000Z,pt,1376549673092182023,0,266,0,os trabalhadores no canal de suez a matarem tempo https://t.co/MXkqeZCJ4d,retweeted,1376303269711073280
830173771931738113,2021-03-29T14:59:51.000Z,en,1376549672202944520,0,83,0,Just unstuck a rival dad’s boat from the Suez Canal right in front of his entire crew.,retweeted,1376294802774441986
1283170783,2021-03-29T14:59:51.000Z,en,1376549671250763776,0,1058,0,"Horns blare in celebration as the Ever Given ship, which has been stuck on the banks of Suez Canal since last week, is finally set free. https://t.co/f1pzyNOCyR https://t.co/eFrQAW66nM",retweeted,1376536845610274818
1372238908314972160,2021-03-29T14:59:51.000Z,en,1376549671112347649,0,1507,0,next rumor: ATEEZ PIRATE SHIP BLOCKS SUEZ CANAL,retweeted,1376410383636967424
1873220006,2021-03-29T14:59:51.000Z,en,1376549670395256836,0,0,0,"Take a look of this article from @davidjlynch on @washingtonpost 
“About 13 percent of world trade passes through the Suez Canal, according to Allianz”
Thanks @ascm_hq 🚢⚓️
#suezchanel #evengiven #logistics 
#SuezCanal https://t.co/t0nSdRmr0O",quoted,1376528323841560576
525442434,2021-03-29T14:59:51.000Z,en,1376549669900152838,0,1734,0,"It's moving!

The Ever Given ship stuck in the Suez Canal was finally pulled free. The ship is moving north from where it was grounded https://t.co/v9WprWuKbS https://t.co/iX9kt8A9m8",retweeted,1376531294365093892
3017713605,2021-03-29T14:59:50.000Z,es,1376549669589880832,0,158,0,"🇪🇬 | URGENTE: El barco Ever Given fue desencallado y el tráfico se reanuda, anuncia la Autoridad del Canal de Suez.",retweeted,1376530964646653956
1179742073395666944,2021-03-29T14:59:50.000Z,en,1376549668843216902,0,44,0,"This blockage of gigantic proportions, when unclogged, it isn’t the end!

Whenever ships move thru, they are likely to arrive at ports all at once, forcing many to wait before they can unload, another delay

Rethink 🌏 trade?

#wtpBLUE #ONEV1 #DemVoice1 https://t.co/R1cJzC3eiu",retweeted,1376503373294407683
17201796,2021-03-29T14:59:50.000Z,en,1376549668683804672,0,3304,0,"BREAKING: Suez Canal service firm says massive container ship that was stuck in vital waterway has been set free, on the move. https://t.co/vYEJnSI3Qo",retweeted,1376524349696569345
293552199,2021-03-29T14:59:50.000Z,en,1376549668113412102,0,138,0,"For all the Suez Canal experts, become the real expert, navigate the ship yourself... https://t.co/odMuqdrfqH",retweeted,1376500487818645506
127024123,2021-03-29T14:59:50.000Z,es,1376549667706667010,0,211,0,NOOOOO NI CON EL BARCO DEL CANAL DE SUEZ PARA ESTA TORTURA https://t.co/trS8t8bNh6,retweeted,1376476596782166021
992637775890538496,2021-03-29T14:59:50.000Z,en,1376549667551522816,0,1744,0,Dr. Fauci says he has now freed the ship stuck in the Suez Canal and traffic has resumed.,retweeted,1376542401343279109
1140430662,2021-03-29T14:59:50.000Z,es,1376549667459194881,0,4,0,Un “error humano” pudo causar encallamiento de buque en canal de Suez https://t.co/q9bUQuIKtR      ´,retweeted,1376242187374112770
247202180,2021-03-29T14:59:50.000Z,en,1376549666838491139,0,988,0,"Diane Abbot drinks a can of gin &amp; tonic on a train.
The media: She should resign. Totally unacceptable behaviour from an MP

Boris Johnson pays a woman £126,000 pounds of taxpayers money to have sex with her.
The media: What about that big boat stuck in the Suez canal! Mental!!",retweeted,1376480010287087616
954240678803984384,2021-03-29T14:59:50.000Z,en,1376549666662268929,0,10591,0,ships will literally block the suez canal instead of going to therapy,retweeted,1375886124053274624
1318958426744082432,2021-03-29T14:59:50.000Z,en,1376549666595205120,0,34,0,"Even though it took almost a week of Herculean effort, it was apparently easier to free up the 220,000 Ton #EVERGIVEN cargo ship in the Suez Canal, than it is to get Joe Manchin to budge an inch on the filibuster.",retweeted,1376391691603677186
1195885911768219648,2021-03-29T14:59:50.000Z,en,1376549666532196360,0,144,0,Ship carrying sex toys among hundreds of blocked vessels in Suez Canal https://t.co/ZgjukBYGyt https://t.co/4EButwiOCt,retweeted,1376484671962423297
236020139,2021-03-29T14:59:50.000Z,en,1376549665781469184,0,149,0,"MUST WATCH: 📹 

369 vessels waiting to transit the Suez Canal... 

#Suez 

https://t.co/hEVSd4HmEb",retweeted,1376321135814574088
84300750,2021-03-29T14:59:49.000Z,en,1376549664569225217,0,1123,0,BREAKING: Traffic movement in the Suez Canal is resuming,retweeted,1376524975549517834
70141271,2021-03-29T14:59:49.000Z,en,1376549662660825101,0,225,0,"The giant container ship that blocked the Suez Canal for almost a week was fully floated on Monday and traffic in the waterway would resume, the canal authority said in a statement: Reuters",retweeted,1376529079000727555
171530603,2021-03-29T14:59:49.000Z,en,1376549662291681288,0,2064,0,"⚠️BREAKING:

*EVERGREEN SUCCESSFULLY REFLOATED IN SUEZ CANAL https://t.co/f9730cLD24",retweeted,1376378633389019138
1332148871196192769,2021-03-29T14:59:48.000Z,en,1376549661062889478,0,4095,0,I want you to park that big Evergreen right in this Suez canal,retweeted,1376347042834903040
100817006,2021-03-29T14:59:48.000Z,pt,1376549659968212994,0,15,0,"Navio cargueiro é desencalhado no Canal de Suez e tráfego é liberado
https://t.co/qLAJGioXt4",retweeted,1376549205326635013
2438180694,2021-03-29T14:59:48.000Z,es,1376549658881822720,0,0,0,"Un camión con el logotipo de Evergreen queda atravesado en una carretera y recrea el atasco del Canal de Suez
🤦🏽‍♀️...😓 https://t.co/MgDe2tltDp",,
48886900,2021-03-29T14:59:48.000Z,es,1376549658206601218,0,54,0,"Fue Cacho con el cricket, le hizo el puente al Ever Given, y arregló todo.. liberado el Canal de Suez No hizo falta Moisés ni abrir las aguas ni el bastón....",retweeted,1376504854051364870
1246103238673399808,2021-03-29T14:59:48.000Z,en,1376549657652903943,0,1,0,"Wuhan,The Equalizer,Varane,Bol Bol,Mac Jones,Derek Chauvin,#GeorgeFloyd,Randy Orton,Derek Chauvin,Hayden,Beru,Ever Given,Suez Canal,#LetsBTS,Birx,HIPAA,Satanic Panic,Coach Taylor,Hue Jackson,Antifa,Rupert Friend,Fauci,Bonnie Piesse,Mama Sarah,ben crump,Hello Monday,Joyner Lucas https://t.co/zBolTV05cS",quoted,1376549423107411969
1629166466,2021-03-29T14:59:47.000Z,en,1376549657023774729,0,2064,0,"⚠️BREAKING:

*EVERGREEN SUCCESSFULLY REFLOATED IN SUEZ CANAL https://t.co/f9730cLD24",retweeted,1376378633389019138
3359608209,2021-03-29T14:59:47.000Z,pt,1376549656042340357,0,1330,0,O navio no Canal de Suez enfim desencalhou. Agora falta o Rodrigo Pacheco desencalhar também e liberar para votação os pedidos de impeachment de ministros do STF.,retweeted,1376539932072804352
1051303308,2021-03-29T14:59:47.000Z,es,1376549655933227011,0,8,0,Qué aburrido es el mundo sin el barco encallado bloqueando el canal de suez.,retweeted,1376545354850652205
27683133,2021-03-29T14:59:47.000Z,en,1376549655547277317,0,173,0,The Suez Canal: Put the boat back - Sign the Petition! https://t.co/Kj521pLW9O,retweeted,1376545461889331201
243190841,2021-03-29T14:59:47.000Z,es,1376549655157297156,0,3250,0,"Un buque en el                  Un
canal de Suez.             Murciélago 

                           🤝
                    Destruir la 
              economía mundial",retweeted,1375874893938573317
4818245894,2021-03-29T14:59:47.000Z,en,1376549655048245248,0,6496,0,the Suez Canal today https://t.co/JA4kFguEtK,retweeted,1376536341320712198
65463088,2021-03-29T14:59:47.000Z,es,1376549654834339845,11,1,1,"🚢 #EverGiven | El portacontenedores, que obstruyó el paso por casi una semana, fue completamente reflotado. 

🌎 Más de 300 buques esperan para pasar. https://t.co/w6i3acIAeF",,
4851558256,2021-03-29T14:59:47.000Z,en,1376549654595309576,0,1345,0,"JUST IN - Container ship blocking Suez Canal finally freed.

https://t.co/gKwHruBuzt",retweeted,1376446098127077379
64308899,2021-03-29T14:59:47.000Z,en,1376549653861212162,0,3198,0,"Suez blockage solved.
#evergreen 
#Suez 
#SuezCanal 
#SuezBLOCKED https://t.co/AkUS5zR5mJ",retweeted,1375585104966246405
875304875269079040,2021-03-29T14:59:46.000Z,en,1376549652883931140,1,0,0,#SuezCrisis The contract for widening Suez Canal must be given to the sand mining Mafia's in India. Trust me Red Sea wud directly open to Mediterranean without Egypt in between.. 😛,,
1313288575966801923,2021-03-29T14:59:46.000Z,en,1376549651201990658,0,26,0,#LATEST Stranded Suez Canal container ship freed again and now sailing #EVERGIVEN https://t.co/HntkrpBvAv,retweeted,1376525454757163011
1305989543359844356,2021-03-29T14:59:46.000Z,es,1376549650925244419,0,38,0,"El portacontenedores Ever Given vuelve a bloquear el canal de Suez después de ser parcialmente reflotado debido a fuertes vientos - RT https://t.co/czqRySjWOA 

#CuídateDeLaCovid19",retweeted,1376523037726629892
3086881833,2021-03-29T14:59:46.000Z,en,1376549648895205380,0,66,0,"Images show the giant container ship, which had been stuck in the Suez Canal for almost a week, on the move. https://t.co/81ZPArZP1r",retweeted,1376543419246510087
134587656,2021-03-29T14:59:45.000Z,en,1376549646110240773,0,30,0,"PETA at #Suez Canal to protest the horror of live export. Both ships loaded with ""livestock"" from Romania &amp; Spain. https://t.co/GUzPDO7C9w",retweeted,1376549174494208002
369698959,2021-03-29T14:59:44.000Z,en,1376549644268941314,0,2064,0,"⚠️BREAKING:

*EVERGREEN SUCCESSFULLY REFLOATED IN SUEZ CANAL https://t.co/f9730cLD24",retweeted,1376378633389019138
14851837,2021-03-29T14:59:44.000Z,pt,1376549641853018114,0,0,0,"Yahoo Noticias: Canal de Suez diz que tráfego será retomado com desencalhe de navio.
https://t.co/gppE0plWuq

via @GoogleNews",,
954429188,2021-03-29T14:59:44.000Z,en,1376549641563475974,0,40,0,"""After the blockage of the Suez Canal, the China-Europe freight train was the biggest winner."" - Chinese National #1, 27 Mar 2021 https://t.co/PgQVyvPTz7",retweeted,1375847315848695811
1322629376421355521,2021-03-29T14:59:44.000Z,en,1376549641441918983,4,1,0,Ever Given ...the vessel is finally on the move in the Suez Canal .It will be towed to a lake for an inspection https://t.co/Kol3yQBtLf,,
942226471,2021-03-29T14:59:43.000Z,en,1376549640120762374,0,6496,0,the Suez Canal today https://t.co/JA4kFguEtK,retweeted,1376536341320712198
2956810571,2021-03-29T14:59:43.000Z,en,1376549639147679744,4,0,0,My anime figures are stuck in the Suez Canal I just know it,,
1168627747234754567,2021-03-29T14:59:43.000Z,en,1376549638883397634,0,534,0,"If we can get that Ship out of the Suez canal, we can certainly get the GOP's heads out of Trump's ass!",retweeted,1376546290671222784
1290481714393780228,2021-03-29T14:59:43.000Z,und,1376549638879072265,0,0,0,https://t.co/fuffyfUZ1X,,
32398408,2021-03-29T14:59:43.000Z,en,1376549638623293444,0,0,0,"Global reinsurers stare at massive losses from Suez Canal blockage, Fitch says https://t.co/sVLlEZlX8X",,
1276217800407887876,2021-03-29T14:59:43.000Z,pt,1376549638103306244,9,1,0,"Navio desencalha, e tráfego é liberado no Canal de Suez.

Comercio mundial deve voltar ao normal.",,
1058502702,2021-03-29T14:59:43.000Z,en,1376549637847400451,0,0,0,Ever Given Broke Speed Limit Before Running Aground in Suez Canal: Reports  #SuezBLOCKED https://t.co/Rei8yfmLGp,,
788106950160609280,2021-03-29T14:59:43.000Z,en,1376549637792931841,0,534,0,"If we can get that Ship out of the Suez canal, we can certainly get the GOP's heads out of Trump's ass!",retweeted,1376546290671222784
1345466259094327300,2021-03-29T14:59:43.000Z,es,1376549637256048647,0,7,0,Desde cuándo un container atraviesa el Canal de Suez? Interesante en nombre del container https://t.co/abe6cso4E8,retweeted,1374680605816934401
1127422196702486531,2021-03-29T14:59:43.000Z,es,1376549637172178947,1,1,0,EVERGREEN....canal de suez...mas de 230 buques varados y perdidas de 8.000millones de Euros diarios  ....China dando una mano amistosa a la ELITE...  https://t.co/ji551hkaL7,,
582794519,2021-03-29T14:59:43.000Z,es,1376549636849172489,0,393,0,"🔴 ÚLTIMA HORA.  
Liberan el barco Ever Given y se restaura el paso en el Canal de Suez 

📺 https://t.co/VjKzBgo9IT https://t.co/kpdvCzSea8",retweeted,1376526155902287877
474903608,2021-03-29T14:59:42.000Z,en,1376549635192455168,0,988,0,"Diane Abbot drinks a can of gin &amp; tonic on a train.
The media: She should resign. Totally unacceptable behaviour from an MP

Boris Johnson pays a woman £126,000 pounds of taxpayers money to have sex with her.
The media: What about that big boat stuck in the Suez canal! Mental!!",retweeted,1376480010287087616
2834966985,2021-03-29T14:59:42.000Z,en,1376549633158049795,1,0,0,"Can we give it up already with the jokes and memes about the #Suez canal?

That ship has sailed.",,
842280601,2021-03-29T14:59:42.000Z,es,1376549633007177729,0,308,0,"⚠️ El barco Ever Given fue desencallado y el tráfico se reanuda, anuncia la Autoridad del Canal de Suez 👉 https://t.co/sy8XDn6KON https://t.co/htlbAmczPz",retweeted,1376533049924595712
1275673899334807552,2021-03-29T14:59:42.000Z,en,1376549632621174789,0,96,0,"Ship swings back across Suez Canal before next tugging attempt, witness and source say https://t.co/6OFg9PNOCk https://t.co/AEfQ340vdu",retweeted,1376519536850178051
1218558850711900161,2021-03-29T14:59:41.000Z,en,1376549631488823299,0,308,0,The ship blocking the Suez Canal looked like Jerry Nadler in an Olympic size swimming pool.,retweeted,1376540381597233157
1348270688231153664,2021-03-29T14:59:41.000Z,en,1376549630993895425,0,1744,0,Dr. Fauci says he has now freed the ship stuck in the Suez Canal and traffic has resumed.,retweeted,1376542401343279109
41181758,2021-03-29T14:59:41.000Z,en,1376549630964604929,0,1040,0,"LATEST: The Ever Given container ship that was stuck in the Suez Canal is now fully afloat.

The vessel was finally pulled free, allowing the crucial trade route to reopen to traffic https://t.co/0dC8LE0UFI https://t.co/UZjcP2Mrpu",retweeted,1376528373854441482
468388174,2021-03-29T14:59:41.000Z,en,1376549630704422912,0,2019,0,Below the water line of the #Suez canal. Incredible how narrow and shallow  compared to mega ships like #evergiven. https://t.co/1roMC91rDE,retweeted,1376087274719485952
338901467,2021-03-29T14:59:41.000Z,en,1376549629538406400,0,216,0,"Great news for world’s shipping and logistic industry,
MV Ever Given has been refloated and is using it’s own engine in the Suez Canal. 
I am informed that the Traffic would get normalised in the next 4-5 days.
Indian ports are geared up to mitigate all the consequential effects.",retweeted,1376531776638623750
27767489,2021-03-29T09:59:58.000Z,es,1376474204611215364,0,707,0,🔴ÚLTIMA HORA | Desencallado el buque ‘Ever Given’ que bloqueaba el Canal de Suez https://t.co/rKN5xDt6eW,retweeted,1376416528573292545
894710293686833153,2021-03-29T09:59:58.000Z,es,1376474204443398144,0,347,0,"🔴 URGENTE: Lograron mover el buque EverGiven que estaba atascado en el Canal de Suez, Egipto.",retweeted,1376387459131531266
2509773854,2021-03-29T09:59:58.000Z,es,1376474204221157377,0,40,0,"Atasco de barcos en el Canal de Suez... qué dependientes somos de algunas cosas sin darnos cuenta
https://t.co/0ZFeC5k8Hi",retweeted,1376408528160710657
1019705457844375558,2021-03-29T09:59:58.000Z,en,1376474203487100932,0,0,0,"BREAKING: Ever Given ship finally refloated in the Suez Canal 
https://t.co/EuiWY5akuy",,
175733406,2021-03-29T09:59:58.000Z,en,1376474203398922244,0,1345,0,"JUST IN - Container ship blocking Suez Canal finally freed.

https://t.co/gKwHruBuzt",retweeted,1376446098127077379
3368032828,2021-03-29T09:59:57.000Z,en,1376474201679220740,0,1345,0,"JUST IN - Container ship blocking Suez Canal finally freed.

https://t.co/gKwHruBuzt",retweeted,1376446098127077379
1253394187371851776,2021-03-29T09:59:57.000Z,en,1376474200836296707,0,8721,0,Tinashe performing at the Evergreen Suez Canal halftime show https://t.co/mJzlneS6QZ,retweeted,1376243412278607873
2726345108,2021-03-29T09:59:57.000Z,en,1376474200555323392,0,10,0,"SUEZ CANAL OPERATIONS IS SAID TO RESUME TODAY , SHIP TO BE FULLY FLOATED IN 5 HOURS#BREAKING",retweeted,1376457795906764801
25141159,2021-03-29T09:59:57.000Z,en,1376474200446275586,0,1156,0,JUST IN: Egypt's President says Suez Canal obstruction crisis has been resolved,retweeted,1376467114924515335
392415740,2021-03-29T09:59:57.000Z,en,1376474199460577282,0,2588,0,"#BREAKING| Ever Given was successfully re-floated

at 4.30 am local time and was being secured at the moment, Inchcape, a global provider of marine services said on Twitter __ REUTERS

#Egypt #Suez #SuezCanal #EVERGIVEN #Evergreen #BreakingNews|#قناة_السويس #السفينة_الجائحة #عاجل https://t.co/HxFAW2LUzw",retweeted,1376392901924679681
1875596983,2021-03-29T09:59:57.000Z,pt,1376474199410229249,0,84,0,ate o navio do canal de suez desencalhou e eu não 😂😂😂😂 watermelon sugar high 😳😅😅😅😅😅 watermelon sugar high 🍉🍉🍉 watermelon sugar high 🤣🤣🤣🤣🤣🤣🤣✨✨✨✨🗣🗣🗣🗣🗣😅🙌🙌😳😳👏👏👏,retweeted,1376383337716125696
1418582743,2021-03-29T09:59:56.000Z,en,1376474196537053184,0,24,0,"This viral satellite photo of the #EverGiven also highlights how irrigation has transformed parts of the desert region...

Just look at the stark contrast between the two banks of the Suez Canal. https://t.co/0ZFNgPXeDA",retweeted,1376453474867576835
584136938,2021-03-29T09:59:56.000Z,en,1376474194716848128,0,0,0,At least the Suez Canal is still OK.,replied_to,1376473510248349702
87735195,2021-03-29T09:59:55.000Z,ja,1376474191944249349,0,3726,0,"スエズ運河をふさぐコンテナ船のMODがMicrosoft Flight Simulatorに登場
https://t.co/LfgHV1sQGD",retweeted,1376337117349961728
894710293686833153,2021-03-29T09:59:55.000Z,es,1376474191147511812,0,348,0,"#ÚLTIMAHORA El portacontenedores ""Ever Given"", de 400 metros de eslora y encallado desde hace casi una semana bloqueando el canal de Suez, empezó a moverse, según los sitios de monitoreo del tráfico marítimo Vesselfinder y Myshiptacking #AFP https://t.co/GKMclRNloT",retweeted,1376394878729486336
1376472797267030019,2021-03-29T09:59:55.000Z,en,1376474190879064068,0,264,0,The ship? Stuck. The memes? A+. https://t.co/ZzFcS3fWKZ,retweeted,1376252777412882433
926745485326426112,2021-03-29T09:59:54.000Z,en,1376474189050179590,0,1345,0,"JUST IN - Container ship blocking Suez Canal finally freed.

https://t.co/gKwHruBuzt",retweeted,1376446098127077379
1323330543967117312,2021-03-29T09:59:54.000Z,en,1376474188664344577,0,1507,0,next rumor: ATEEZ PIRATE SHIP BLOCKS SUEZ CANAL,retweeted,1376410383636967424
58399663,2021-03-29T09:59:54.000Z,fr,1376474187527770118,0,301,0,"#Evergreen #EVERGIVEN sauvé, canal de #suez délivré https://t.co/k7cYZEGqbU",retweeted,1376433914739318785
1131634650151964673,2021-03-29T09:59:54.000Z,en,1376474186990841860,0,75,0,"All these weird dudes tweet me and they try to be my pal, I block their bitch asses like the Suez Canal",retweeted,1376427664437837824
596482937,2021-03-29T09:59:53.000Z,en,1376474184801378306,0,209,0,Meanwhile in the Suez Canal... https://t.co/GZ2SmKQpkq,retweeted,1376376819444764672
119756265,2021-03-29T09:59:53.000Z,ar,1376474184574963712,7,3,3,"مصر تنفي تأثر أنفاق قناة السويس بأعمال تكريك السفينة الجانحة

للتفاصيل: https://t.co/4ftr9GQuoa

#نتصدر_المشهد
#قناة_السويس 
#suezcanal",,
2407513501,2021-03-29T09:59:53.000Z,en,1376474184499355649,0,2588,0,"#BREAKING| Ever Given was successfully re-floated

at 4.30 am local time and was being secured at the moment, Inchcape, a global provider of marine services said on Twitter __ REUTERS

#Egypt #Suez #SuezCanal #EVERGIVEN #Evergreen #BreakingNews|#قناة_السويس #السفينة_الجائحة #عاجل https://t.co/HxFAW2LUzw",retweeted,1376392901924679681
4022761042,2021-03-29T09:59:53.000Z,en,1376474181089570825,0,78,0,The Ever Given is afloat again with clear water on either side of it. The blockage is over but the ramifications on global trade will last for a long time after the week long halt on traffic through the Suez Canal. https://t.co/lQb1WUCcxs,retweeted,1376470351056670721
150257845,2021-03-29T09:59:52.000Z,en,1376474180577861633,0,0,0,"Movie ideas

The Matrix 5: Suez Canal Drift",,
16665960,2021-03-29T09:59:52.000Z,en,1376474180368093184,0,749,0,"Breaking News: The Ever Given is once again afloat. The cargo ship blocking the Suez Canal was partially freed early Monday, raising hopes that traffic could resume and limit the economic fallout. https://t.co/i8xCfbOcV0",retweeted,1376399097121415171
1171744814989283328,2021-03-29T09:59:52.000Z,en,1376474180321939458,0,1037,0,"CONFIRMED: Ateez‘s Pirate Ship Blocks Suez Canal and hinders International Travel, KQ yet to make a Statement https://t.co/468sGJwUX5 https://t.co/0WdQXhMXbu",retweeted,1376443343111122944
724454310,2021-03-29T09:59:52.000Z,en,1376474180011581440,0,4095,0,I want you to park that big Evergreen right in this Suez canal,retweeted,1376347042834903040
147347826,2021-03-29T09:59:52.000Z,en,1376474179810308098,0,45,0,"It appears the #Evergiven has been refloated. The joy of the workers at the Suez Canal is infective. They’ve been working around the clock to make this happen. Credit where credit is due. #Egypt 
 https://t.co/gJYnGeUfU9",retweeted,1376407901821149184
146469955,2021-03-29T09:59:52.000Z,en,1376474179315335168,0,128,0,live footage of the evergreen/ever given ship now it’s been freed from the Suez Canal https://t.co/UQBRSzmxGi,retweeted,1376390828705390592
1212750047810449408,2021-03-29T09:59:52.000Z,en,1376474178036117512,0,3814,0,"i know somebody who could solve the suez canal crisis 
 https://t.co/EpZPDEKpN1",retweeted,1376273990671564800
